Name,sfGFP/OD600,Error,Unnamed: 3
ML2759,6981.18259315868,61.50033367059041,
ML819,6958.66946503137,154.1687617964899,
ML3188,6934.414075185605,37.07068390977474,
ML290,6925.660746846275,200.823084508615,
ML638,6921.695017881625,159.9228072576352,
ML1617,6917.356719725035,121.29483505555527,
ML2758,6907.355814426515,97.64775955490495,
ML1338,6906.39094815788,110.24106847413987,
ML2515,6893.93601922024,11.231499235179854,
ML2529,6890.862398650435,162.1027439480249,
ML2970,6890.482743074121,41.24196216306018,
ML3069,6888.246750819385,48.190133692704876,
ML2413,6880.705523660095,27.25724779802522,
ML2299,6877.47283418064,212.3987778022397,
ML2296,6875.044152843109,156.38441858546003,
ML478,6873.333856418985,78.59429994657512,
ML392,6865.14498635244,18.970632846710032,
ML1066,6854.220349573655,147.34459565326506,
ML1046,6851.670839995575,297.3924236481953,
ML1811,6835.76422472934,46.60974738363984,
ML1471,6833.001884984,88.26325633497981,
ML1318,6830.068480961025,48.070562126475124,
ML2341,6814.9037874201495,152.58645965397,
ML3150,6814.38558849995,152.16573791297014,
ML1004,6805.69629165431,87.9114141250202,
ML1294,6789.853660119919,338.71479164085986,
ML218,6780.23888047063,241.77734200909026,
ML1365,6770.279007617135,116.89255343386503,
ML659,6755.82859813663,44.85574745790018,
ML1400,6753.697865287685,94.228401993425,
ML3610,6752.958520075776,130.67591138012494,
ML1197,6746.866748606881,88.4860667887001,
ML3600,6745.33979157493,32.43798620284997,
ML3265,6743.58974358974,11.480441382805111,
ML755,6732.90440220225,57.1846846574399,
ML1845,6727.847966866961,86.28590271075018,
ML215,6723.1997830338605,143.69873103506006,
ML2309,6719.347540682889,136.0412724139701,
ML3558,6714.410318472725,194.16914706876514,
ML2216,6704.168997587494,103.26343484493509,
ML2263,6700.835675873455,59.434734942974956,
ML1367,6683.896135866385,67.30771646106496,
ML944,6678.8047226843,157.9299711932499,
ML2629,6674.34839048439,60.6758944589501,
ML2080,6666.564043876944,84.24501761172496,
ML209,6649.380160058185,94.26204982196532,
ML1593,6646.76176147547,24.857852194660154,
ML3480,6642.929159904565,29.781628853364964,
ML543,6641.7916387562855,113.88884847725467,
ML3466,6633.70593293207,432.80926008764027,
ML2376,6626.01314115579,77.99989612267973,
ML1242,6620.573222246315,165.83928997264502,
ML357,6619.42021467664,26.629827493729863,
ML2659,6618.57387710479,24.655289561879727,
ML1786,6613.48223382578,57.190843097299876,
ML388,6609.457178594575,11.547387615475145,
ML1575,6591.179255163564,17.32674265540527,
ML1947,6564.16462078053,7.353572444059864,
ML1957,6562.244024437895,47.67234354298489,
ML2194,6560.12021783834,61.80371952184032,
ML2929,6555.65825544993,69.41972333983995,
ML182,6548.654774187825,132.07288202098516,
ML2535,6535.8430694185,28.44479568236966,
ML212,6534.7983768287395,554.8374775130001,
ML1043,6522.63633028048,106.7208811042301,
ML3542,6515.62969202036,144.2011205917902,
ML3009,6513.874182759375,11.378342493155287,
ML1747,6511.211389265885,31.834968350005056,
ML3380,6509.59385581459,3.639746026609828,
ML1958,6507.408586419229,41.7736296600101,
ML3535,6506.697010419281,102.4855203757902,
ML285,6490.8085550777505,173.35936096422984,
ML2492,6486.02693036639,86.11463043216008,
ML3013,6477.183907469015,39.34139232624511,
ML342,6463.025416557575,272.1270714039051,
ML2124,6461.587072182045,171.14589571145507,
ML531,6459.815232844785,56.02187122761461,
ML2785,6453.08187330283,22.0139121377797,
ML3528,6451.682338835795,138.40899800339503,
ML2639,6447.670365582845,89.589786135135,
ML2745,6431.537949781625,29.259246889424958,
ML2923,6400.595420941615,100.21758718846468,
ML2526,6400.1805744690555,86.8570019946751,
ML1953,6396.5766476115405,12.780077534659995,
ML1371,6391.8521031707405,41.75376093978002,
ML2253,6387.2218497269805,307.19946584338004,
ML2667,6378.0147723297705,181.3025962361503,
ML2232,6373.40426303987,14.260935198019979,
ML3394,6370.49303378702,27.483357444009926,
ML2477,6367.583999603265,153.85760623615488,
ML1777,6363.5347318267595,5.02895381010012,
ML3348,6345.127632374095,23.571894220164722,
ML3373,6332.7106431792545,64.87310201569517,
ML51,6315.795568820995,49.397990617165306,
ML3215,6310.71940971511,40.4005465791347,
ML509,6307.543384843195,126.08493374087493,
ML2914,6302.82893091728,48.90496858732013,
ML2391,6302.45188352168,101.88691177027022,
ML1719,6288.04729300036,114.77189919264993,
ML2946,6287.257374142785,4.671347031215191,
ML2235,6282.83291691311,0.8920613288401,
ML1145,6280.686310817595,6.9220522624650584,
ML3564,6280.0702753273545,119.09595708536517,
ML1780,6270.136792652305,29.226264672534853,
ML2528,6259.483083629821,98.14789586903998,
ML1823,6250.714969834685,11.694474758824981,
ML2270,6242.152924524875,97.91965193961505,
ML3043,6208.01977125267,52.24716919907996,
ML1925,6207.00285686817,35.69222735321,
ML1143,6198.886211771365,86.41076972814517,
ML3410,6181.446043079255,104.74285108306503,
ML2951,6180.15460280267,46.77636097040022,
ML2388,6173.27728255316,150.6607881097998,
ML2542,6161.650340237795,56.99917744709501,
ML1102,6157.687100102839,28.819802736440124,
ML1289,6154.03788659941,90.64644444409987,
ML2389,6152.660568391735,77.84203126164493,
ML2572,6140.489959699025,58.172886528295294,
ML1187,6139.7670549084905,95.67387687188011,
ML1244,6138.94961572593,222.2363681015604,
ML1422,6137.67994352345,8.789106171409912,
ML1979,6133.86238641798,0.2839550454300479,
ML1860,6132.49438249438,77.71582771583007,
ML835,6130.07815165305,42.279571924189895,
ML3063,6129.787234042555,70.21276595744484,
ML2153,6129.516900651115,10.530646355585304,
ML667,6122.572225158765,47.893111973235136,
ML1527,6119.914127155394,30.702508898134965,
ML262,6114.6435783189845,199.11434834216516,
ML140,6112.954619430215,100.5630457003549,
ML2129,6111.342299873485,73.40763180183512,
ML2887,6101.709488697579,42.86882455542991,
ML2012,6099.445338902426,132.206649354845,
ML3352,6081.01686107529,26.384363187370127,
ML1971,6080.229137547425,74.10356327483532,
ML3353,6078.5596441968755,24.246545155344847,
ML3113,6060.39134000485,21.154860683529932,
ML1559,6035.873456034946,41.84360528867501,
ML2698,6035.663912565145,79.91397688209463,
ML1870,6033.620310137536,178.388585340595,
ML1406,6027.357423375735,78.41180739349466,
ML624,6025.195590098465,192.77200931243533,
ML2882,6024.65371438432,1.9622551974298403,
ML3479,6014.362677058865,7.418232614425051,
ML2144,6012.273735494905,21.8142828210448,
ML2463,6006.916804378119,97.04238920944,
ML2002,6006.55264350045,99.56246441321991,
ML3618,6001.717695313145,380.9189606354048,
ML1333,5993.019414864405,67.3616789242651,
ML2372,5991.352881179049,167.11393804291993,
ML2371,5990.2497452685,136.69325991284995,
ML1716,5989.920286496995,117.06717191099506,
ML2632,5981.286152428174,80.24448576150508,
ML2283,5955.439795239545,80.59624079649484,
ML1172,5944.89771855819,80.02439982187025,
ML2922,5944.15371700565,155.23551120089996,
ML1027,5943.17336673582,78.7665870748001,
ML698,5933.36708117539,157.3403380999398,
ML3652,5914.371169949605,131.35989780789487,
ML2989,5906.38976310732,33.62260547647975,
ML2054,5903.30899139268,13.803308072559958,
ML2297,5901.942298121945,162.7892713617448,
ML3326,5899.29592489866,2.9613145821199396,
ML2045,5899.023629616965,65.4266666305648,
ML1900,5895.697282813995,211.61465826964468,
ML1711,5885.34370199956,79.08438754352028,
ML3210,5884.55387983347,111.89923477526008,
ML217,5875.993678766405,179.54528808937494,
ML938,5861.33923462691,25.958399246070258,
ML3250,5858.09312638581,1.5936873466148427,
ML946,5854.966343061014,76.1353793959247,
ML1561,5852.857782317034,19.213619691144686,
ML3450,5851.16631105061,31.84328930661013,
ML2583,5841.451442380305,8.11810904697495,
ML139,5816.97674738391,7.452937860100064,
ML3037,5812.382983374275,25.526087567965078,
ML1131,5811.514039770011,103.90205845646005,
ML3235,5810.51369178493,0.9255440975898637,
ML2621,5807.732047276821,114.5074550559898,
ML574,5805.677075665675,186.87586824868504,
ML2973,5803.440509622886,36.81142281341499,
ML3579,5801.929033265145,160.90339223950514,
ML1715,5787.015081465164,82.50071758007516,
ML2118,5782.510180751135,128.54192678288518,
ML673,5760.344424318575,131.91146793731514,
ML2958,5754.6454607111,31.833789623569828,
ML3142,5752.453558294224,0.35543046982502347,
ML2963,5739.3238594747945,42.58929756079533,
ML3076,5728.970410013035,18.952027660095155,
ML3367,5725.16756680583,22.641310774039994,
ML1838,5702.176327498661,14.867246687770148,
ML2177,5692.4712192569295,15.862114076400303,
ML2311,5691.52283049908,186.4533599771098,
ML3615,5691.11774424284,176.36059806574985,
ML520,5689.25309008335,989.0685882383311,
ML1383,5677.2146345743295,96.97891381277032,
ML2365,5676.84300298038,130.09842868989972,
ML3378,5675.6061540080245,35.78184946922511,
ML3439,5669.38023062641,10.979204546889832,
ML2878,5660.6018003349855,38.81662635616476,
ML2506,5659.87318339547,96.83179744743985,
ML1636,5656.888954225715,73.00737527834508,
ML1844,5652.699474438605,88.91543239369503,
ML3109,5652.468839871695,18.937163287865133,
ML115,5629.982489518285,26.765331341345245,
ML2404,5628.253155792934,137.29708344151504,
ML3498,5625.98575780331,18.303138155959914,
ML2497,5622.144512227051,58.16522228621989,
ML744,5620.1633114897795,75.15114603966003,
ML1670,5618.41503822861,51.63000681643007,
ML119,5600.598972548965,121.9443800521949,
ML2796,5593.3835192744045,65.23338522614495,
ML3044,5591.826210154661,35.204329156580116,
ML421,5581.16144480685,10.575249871020333,
ML1205,5569.13288179921,40.78668924636986,
ML361,5565.777462864729,164.93358100818978,
ML2159,5563.505801504871,76.64335946468009,
ML1743,5561.40677541148,47.81981888973996,
ML2353,5541.36476560588,83.06962353438985,
ML2902,5539.31557982909,76.64142719860956,
ML2711,5533.6560241464995,24.117871536059738,
ML3656,5529.36663118919,31.49855995768985,
ML3597,5528.3121382658355,5.484450489695064,
ML1440,5527.904869702796,3.736633670154788,
ML351,5526.61869794308,43.98091520973003,
ML1123,5524.742262004675,72.6028707386854,
ML1794,5523.620525998895,8.738555420725334,
ML1182,5522.211545898004,51.372285585055124,
ML181,5522.14482614712,27.383475739670303,
ML1518,5518.29077812644,45.144998075290005,
ML2247,5509.77680972831,69.03113729155984,
ML36,5506.952867349795,64.35110125029496,
ML3154,5497.85264363428,13.981675892349813,
ML211,5497.000218711721,151.70873889108998,
ML1057,5484.341602555985,88.915865438325,
ML3181,5480.37881452719,0.016276762839879666,
ML2941,5479.445003302635,40.66595370152481,
ML3139,5476.28161484343,26.223542834140062,
ML3596,5473.25585662658,73.80682081390978,
ML2445,5466.19378257446,32.67939915060015,
ML3058,5463.93741814279,112.14588719815993,
ML354,5461.52001951192,113.78400293897039,
ML1227,5457.827927173895,53.67088329398484,
ML2202,5449.230246221285,14.244278026715165,
ML2394,5445.692028635335,31.619212185604738,
ML2301,5439.91205687299,139.9802231988201,
ML3588,5435.1889576157155,146.62271442152496,
ML1840,5433.793144601856,2.931421154964937,
ML3162,5429.095795511945,12.935406690564832,
ML2167,5415.4081633767055,76.34101154078462,
ML3166,5412.130754797639,5.390487511179799,
ML63,5411.70331537304,231.8091354788603,
ML3056,5411.504618004759,109.20544116684005,
ML1178,5405.52493262405,66.24614239528,
ML2157,5400.649895622585,64.42429909330531,
ML35,5376.612278083325,56.560024654194876,
ML275,5366.549978384681,66.90899523086,
ML3550,5364.113159903815,65.92535100760506,
ML2407,5361.576180228894,91.4317927114248,
ML2447,5353.816526610644,3.326330532214797,
ML684,5349.54021574522,37.60368491219015,
ML3541,5341.343597922545,88.81834539729516,
ML756,5335.117971538495,55.48271317983472,
ML2210,5333.6859865223705,4.106655618099921,
ML3458,5333.44881344188,5.383901301050173,
ML569,5324.5281445434,41.04600168625984,
ML2926,5318.309733123825,52.3014502311853,
ML1950,5316.919773343016,47.802894750434916,
ML3584,5316.42067370386,106.5831285775098,
ML770,5314.5328527970305,61.43948946745013,
ML2793,5305.778609022265,13.370327147944863,
ML127,5305.2388508729,100.24292363967015,
ML586,5288.31742011374,61.14494547766026,
ML322,5284.79341389744,47.55079975241006,
ML3324,5276.8261838280305,25.908191171969975,
ML1504,5256.763715810295,0.4346018862447636,
ML1722,5248.271640786115,77.76676921835497,
ML899,5243.25090831047,121.29968879826993,
ML3611,5238.99660498919,126.85705354740003,
ML1220,5237.314744898225,13.089132323094873,
ML634,5207.70504210875,52.08934522105983,
ML967,5205.230383502019,49.20404511095012,
ML2011,5193.93805724245,10.478534819620108,
ML3614,5191.492404639945,13.331485099715337,
ML2448,5189.750732302405,49.15185709340494,
ML2491,5185.194110879305,85.49026092866507,
ML1577,5185.037361035175,507.6180061964651,
ML3538,5184.44249729064,145.50674128803985,
ML426,5171.97559617336,98.34305760394,
ML3083,5167.1524723698,33.75485102617995,
ML12,5152.692756011214,31.098850356365347,
ML2458,5149.499152066925,40.634455332864945,
ML3216,5140.52013422819,21.722286914419783,
ML1108,5140.461135515905,11.969515404174672,
ML310,5138.454284256995,107.58180103551467,
ML3252,5131.55168841931,102.39840712321029,
ML271,5126.877731950325,2.88921720221515,
ML2965,5123.735575563075,37.554747017565205,
ML3271,5117.29292090513,8.543402761320067,
ML1980,5100.733074591841,84.80225984445997,
ML2748,5100.03789229717,1.0916059954502089,
ML3157,5091.703067571095,16.859996590895207,
ML952,5087.1768251721605,33.669096277989865,
ML2344,5082.2334125383495,100.58428114613025,
ML295,5075.4531857019,162.25173233089026,
ML1843,5074.952270446425,43.1579657740449,
ML3637,5071.9373151851705,73.26816426687992,
ML3483,5070.86809082607,76.52419942335973,
ML2370,5049.6409268886655,86.10997495299534,
ML3351,5044.9786115693205,61.404367154079864,
ML374,5040.3738891637,3.104371705869653,
ML3239,5038.12697058471,473.5294711330798,
ML2285,5034.91359377944,6.439789679209753,
ML3014,5025.92874258582,77.21720893557995,
ML1239,5024.6025443462895,138.40686004242025,
ML105,4991.928974979821,4.0355125100900295,
ML2838,4983.038939918845,37.26268421108489,
ML3325,4980.904241480081,21.574687622549845,
ML1158,4974.692975107635,37.4659008718254,
ML2122,4965.48301391128,104.37190280016966,
ML3131,4963.46025467441,5.42281116246977,
ML1849,4960.675966028421,94.12570411772003,
ML1203,4959.796699561135,29.32585301319523,
ML1551,4954.894937382565,39.301232089284895,
ML3413,4937.019933851076,22.49804769665525,
ML252,4934.749019229535,6.096051193004769,
ML2460,4931.862018419461,117.97186862372973,
ML3240,4930.42099700546,18.276005252985215,
ML2964,4928.826944822985,73.05771405375526,
ML3375,4926.46878613101,40.13554194807011,
ML2461,4922.567571990445,36.76627773844484,
ML3664,4921.086616029979,76.91578109346983,
ML1502,4920.44614246275,20.412255644720062,
ML1281,4919.594019067555,187.08373100171502,
ML148,4913.240016467685,176.09715932482504,
ML2628,4909.34431879754,103.41439966006965,
ML1943,4900.923371502715,7.306350226114773,
ML1686,4900.31534617757,217.50497782832008,
ML3232,4898.091934085,0.7098171447000823,
ML3435,4890.101737491075,5.344813222235189,
ML1613,4889.47560301537,19.91038562406993,
ML2313,4883.36534301032,91.49699838302013,
ML2906,4882.649082270989,21.70965087420018,
ML3160,4881.312421972535,18.81242197253505,
ML1052,4875.65362145733,82.48034983454,
ML2339,4868.966299374375,1.0719839220146241,
ML442,4866.40812981821,80.58833661289009,
ML424,4863.904878064505,68.50413406721509,
ML3163,4861.59876773012,7.495424265070142,
ML236,4853.52596852524,95.77694655714004,
ML3349,4851.310838508365,35.287099635965205,
ML1089,4850.10688364438,57.75552421802968,
ML625,4843.47613444563,107.76376524787975,
ML2732,4839.723021744765,27.105065422305415,
ML3175,4834.314338803864,20.418557166145092,
ML46,4801.798264467455,9.770534831404802,
ML1705,4788.61034092503,193.72181455200007,
ML2169,4785.676925956075,104.44906291002508,
ML371,4775.335023420315,94.81154382062505,
ML3472,4775.33402905024,58.87190463213028,
ML3140,4771.146331373625,29.23090848805532,
ML1060,4748.88720868418,73.39395842456997,
ML1788,4748.13071461229,61.926678117960364,
ML2298,4744.02228747348,91.20498525379026,
ML1754,4736.297319271585,38.8105057438147,
ML772,4736.257746278279,73.94219576749992,
ML2113,4735.58677425701,55.81967090911985,
ML337,4734.68170632513,88.62297371306977,
ML2246,4729.273799381415,41.532858749184925,
ML3617,4714.013441432395,4.934881323725222,
ML2662,4711.06300442921,108.70659794908988,
ML473,4706.494106771435,10.399815114395096,
ML3605,4706.457084008394,39.03111589905484,
ML3560,4704.97491196671,66.25030409835972,
ML2408,4703.048092248605,21.377370431894633,
ML2979,4695.347746237076,15.396055415815226,
ML1703,4694.147172150265,189.26912336977512,
ML1119,4693.585113708835,39.47763995960486,
ML3474,4691.13421019608,12.389740004379746,
ML699,4687.60858681097,111.39532638717992,
ML1454,4686.05110504058,46.90073091554996,
ML1625,4684.753550868934,29.95311936947519,
ML876,4670.344756576806,66.49734868635505,
ML493,4655.75053688516,239.67231852557006,
ML809,4655.20961787746,17.63942900558959,
ML1855,4654.7907212814,12.430576555540028,
ML338,4646.95700322596,103.7676344552001,
ML3592,4643.874865560925,16.46587198490488,
ML2987,4638.040788633465,22.87875159642499,
ML3148,4637.863664764825,5.114338619274804,
ML205,4633.8809670040155,88.72177272201543,
ML3304,4628.355150694435,7.9646951629847536,
ML889,4614.585407572065,43.61507878297516,
ML1363,4605.040448185935,49.453933836534816,
ML3277,4602.30987143168,14.63208143312022,
ML3562,4600.0506302872745,82.23435045726501,
ML3054,4596.101090695685,148.23784283243504,
ML2661,4584.43854102669,74.84595641793976,
ML630,4583.117837522335,173.2174451287351,
ML2163,4569.95185642008,39.038291363170174,
ML474,4567.31882838863,9.221026683830132,
ML2105,4553.31421957471,117.32348189690993,
ML3433,4550.167511695045,36.6322664524846,
ML3586,4545.1473553614105,47.127322750180156,
ML712,4543.219935230715,80.3352037883451,
ML3068,4541.588224847335,34.45022348771499,
ML1990,4541.102691396914,122.72069043951478,
ML1853,4539.51220388874,127.64483914178982,
ML2009,4527.82167054455,102.3416339703399,
ML191,4508.894092710525,236.81037464342535,
ML2042,4507.216605474345,37.251941163394804,
ML1298,4505.21348830392,28.64879562920987,
ML571,4499.80241988161,54.17795089265019,
ML1140,4498.513892220415,53.45743394445526,
ML2974,4495.26834756138,28.323737674540098,
ML1148,4494.72214815628,28.702730680550303,
ML259,4494.719504667865,150.35285921910508,
ML420,4488.017238012025,4.689407044705149,
ML2342,4479.633931714185,66.30059838085481,
ML2457,4477.343290641989,29.04177812029002,
ML3332,4475.455714393765,31.011269949325197,
ML2462,4463.7264575914905,128.0621219271502,
ML2823,4452.04982336004,88.57056068722977,
ML1023,4451.30174852502,30.563536449069943,
ML2868,4449.367409707071,81.39917674876006,
ML2072,4445.701098501555,51.40872808804488,
ML2532,4445.585388214215,44.869824707955104,
ML877,4434.856418716975,83.66209980154508,
ML2100,4427.51691596704,41.02309625042972,
ML3545,4420.550738035475,112.36625389791516,
ML1059,4417.123646111006,85.880176936505,
ML439,4413.908190106255,23.66428766722538,
ML2308,4412.877462426065,9.755332031205398,
ML2340,4411.753431144371,30.8960034275201,
ML3566,4410.1633648763145,88.10653131745539,
ML2454,4407.013285466324,35.38491383795508,
ML1742,4402.1962607655005,20.144978714219633,
ML989,4401.812095114305,19.789623204195323,
ML1429,4398.15506838163,117.89725028661996,
ML3327,4395.646401688695,21.272027314324987,
ML1200,4388.486097698085,149.32902835233517,
ML1011,4388.033490184285,60.45135830056506,
ML3431,4383.858418098885,15.222980217014992,
ML826,4382.9216259585955,43.78374414300515,
ML2925,4381.648342195034,1.2448839817748194,
ML3331,4366.45318618273,10.949948984380171,
ML1846,4359.52833725645,30.564542000520305,
ML2146,4357.14696521716,8.919491066490082,
ML345,4356.967431464869,28.41462833579999,
ML897,4353.9904918170705,90.45395262736974,
ML188,4344.755677031485,277.14389949604515,
ML3464,4343.62934362934,13.69132481475981,
ML2521,4340.20897672468,26.444200126799842,
ML2896,4327.328790835175,39.5962737643049,
ML3461,4322.96890672016,16.35764000823019,
ML2702,4321.505501060445,69.11949893955489,
ML3222,4320.78559738134,4.669742575915279,
ML3580,4311.923483228515,99.75940967830502,
ML2357,4301.048811244729,89.19509119428994,
ML748,4296.267691031166,3.189635066515166,
ML2723,4289.55715923094,20.23552575136,
ML2514,4288.105573292045,59.854871701774755,
ML55,4285.534553380699,65.89631048664023,
ML1917,4279.681235591165,37.111724565274926,
ML3419,4262.98338891733,4.799037860909721,
ML3347,4249.89651946033,16.735897698670215,
ML2885,4244.281979583435,60.685290343405086,
ML1467,4240.23173037197,10.613181381690083,
ML1433,4234.315213640745,49.22716568270516,
ML2606,4231.478948168415,79.63216294269523,
ML1209,4228.173373694355,37.46260662890472,
ML3224,4224.64756707594,2.6864074400150457,
ML2657,4224.045066681585,253.7617218301648,
ML3390,4223.46815896704,15.533030093600246,
ML831,4216.459343462805,57.291739413314644,
ML26,4214.969317833769,45.27549323594985,
ML3626,4207.580374372215,31.52025628311503,
ML707,4199.118308778045,95.44660251454525,
ML3497,4187.40579773421,77.35144990812023,
ML1078,4182.220583449315,52.18395341268479,
ML751,4180.230060037495,94.26048747048526,
ML462,4176.352901505235,11.340768260145069,
ML3064,4168.782610752085,61.352568937994874,
ML1735,4166.815054676656,24.34586729416469,
ML2587,4150.3525249757095,62.507785445579884,
ML1469,4149.842640953525,70.89527253247502,
ML1918,4144.909551832679,1.366328780389722,
ML2055,4139.6249490419905,48.71585813289994,
ML3662,4138.678983100195,125.84201262522515,
ML1825,4137.35428553899,1.2431744278796941,
ML2281,4127.33158520582,130.37881730333015,
ML1221,4119.642908470745,19.701353824335,
ML3275,4116.11374407583,39.44078903753007,
ML2185,4105.449146996935,23.537884198294933,
ML2663,4088.458158699185,104.47141104595494,
ML3624,4087.59640746589,6.910110224990149,
ML1763,4085.2766382922555,37.91981009842516,
ML2488,4084.99418925423,37.93536572482026,
ML2234,4081.82366715278,127.93809926209019,
ML1931,4068.463002730775,55.93536824293528,
ML2300,4065.26485248293,36.160714238269975,
ML1565,4060.864240453795,6.20585536062481,
ML3488,4058.5945526822998,13.86016312031984,
ML320,4055.62338074817,16.708286408550066,
ML2983,4051.6832051596803,37.88008129479999,
ML1417,4049.4896796128896,23.13053628505008,
ML3262,4032.38866396761,23.494093972244855,
ML2635,4027.88713821073,71.20242350852004,
ML3136,4026.61511353503,11.096199858990076,
ML163,4024.7914811682904,108.89134976225,
ML3359,4019.25121661964,39.45323682165986,
ML3318,4015.050193885425,1.219766946155005,
ML2440,4011.833418697635,51.41630867422509,
ML3642,4010.97600747453,24.422222613970007,
ML2455,4005.653273827905,32.058039566114985,
ML3648,4004.83039356013,27.481959183049867,
ML1706,4002.62420472865,71.32649480499003,
ML806,3995.56160588888,43.32119805416005,
ML95,3991.421765553705,86.71201747046507,
ML263,3990.5469545095502,46.95994014019993,
ML1689,3984.6437799926152,28.054632705794802,
ML2109,3983.297473419165,161.50840276131476,
ML662,3970.431005010745,246.5098846906551,
ML2161,3966.28760885083,19.062364019489905,
ML885,3963.48177147052,29.05554196232015,
ML3316,3962.0638203773096,18.780238287760085,
ML253,3945.28686024033,120.37661445186995,
ML58,3926.91996909879,120.97056681910999,
ML1405,3922.707957764615,46.44533150198504,
ML1685,3922.4658404829997,77.53415951700003,
ML3553,3917.0906864101353,15.769575598594884,
ML3170,3914.229778413295,16.956165949805154,
ML48,3912.414594167615,11.987851635605011,
ML1026,3909.291428816905,57.60354835204498,
ML917,3902.55914916689,118.62088109030014,
ML3495,3898.56740999643,6.1012155340999925,
ML3337,3892.228635636695,16.2111027625549,
ML847,3890.815028642275,33.62336482266505,
ML3574,3883.1407452277854,60.158223844375016,
ML32,3879.8656202400853,18.604929711105115,
ML1839,3878.56259225101,10.919522004199962,
ML916,3872.041214663665,157.056172509735,
ML3039,3870.0592871068,107.55094821419993,
ML2969,3867.836797667085,18.52683869655516,
ML2682,3867.62851847701,68.7029620687199,
ML260,3865.17403931335,167.3853415246499,
ML733,3864.158642076055,17.659539742125162,
ML1391,3862.3864449036,50.231748771000184,
ML845,3861.01861936386,42.652650423950035,
ML3293,3854.4097060196,17.09790963655496,
ML3591,3845.9544191611003,92.26951906283989,
ML2396,3836.750429169945,65.80070849955496,
ML1015,3817.016215091535,0.24020759387508406,
ML334,3806.1761413605,56.581590598259936,
ML1285,3805.204801466575,63.73262911469487,
ML1328,3796.80069385181,6.2222217990899935,
ML2875,3794.868548072775,24.769334935584993,
ML678,3793.974803902905,49.996827302764814,
ML3212,3789.68757937516,17.509159454149994,
ML216,3782.68858255811,140.23347668837005,
ML3186,3782.00628200628,17.527517527520104,
ML3213,3780.77101718532,1.05525504858997,
ML565,3776.2246953017548,64.22057371494498,
ML1050,3775.176984340735,76.08883844407501,
ML2807,3775.061848890175,65.9609415489549,
ML1553,3768.91428306042,71.60169465872013,
ML1699,3767.8303826854,64.24032438531003,
ML1048,3765.789171044885,2.8881947547849904,
ML151,3759.39229476648,91.55486375794999,
ML1970,3754.7909133714247,26.017892563005034,
ML2957,3739.8239894036997,32.903283323569894,
ML2085,3735.20699040568,76.35617875920002,
ML1692,3732.6154196544003,65.72712178206007,
ML1773,3732.371246416255,12.037699270645135,
ML2557,3730.40282511395,68.43099412803008,
ML3403,3726.48607997616,125.43746224499,
ML1920,3724.336365427855,51.208023181864974,
ML2053,3719.14181896415,21.25335117855002,
ML3485,3718.11396534504,21.256294365370195,
ML3205,3716.598893582475,5.928578944995024,
ML1739,3715.307501647735,126.82278841408493,
ML2721,3702.00584313532,35.412099971899806,
ML136,3701.728016159105,56.29214882714518,
ML3593,3700.0227473043096,10.103563978070042,
ML1437,3693.62553570832,26.151277682879936,
ML1416,3692.6903834866653,26.716717512995046,
ML1664,3686.93126434749,45.39022582152984,
ML2364,3685.6302884001852,90.73395666174497,
ML3156,3678.848781271945,8.319498465804827,
ML974,3673.2232543073,50.00574075036002,
ML3613,3656.39773022394,33.89262257031987,
ML1851,3654.979914731705,172.3928500550851,
ML2310,3652.435500572,4.00336507189013,
ML3300,3647.60918308009,25.459345946539997,
ML2681,3645.799136130555,42.84041506159497,
ML393,3642.3229390181104,4.556817450690005,
ML2288,3633.147081830835,43.518114463824986,
ML768,3631.45617056048,23.580407942620013,
ML1923,3624.02345012432,34.359689227680065,
ML64,3610.357147103235,34.885448990025,
ML3281,3590.1255586295,1.8622518006548034,
ML1834,3573.33958614129,52.40806410080995,
ML3384,3564.9888087402296,4.199061597870013,
ML3634,3560.23107287714,4.496882094720149,
ML1096,3557.534997470065,6.51458930679496,
ML3590,3557.52714653593,121.64871807040004,
ML1525,3555.361135072925,68.46677446927492,
ML2066,3544.229879207475,75.904741805105,
ML802,3539.1861881604,4.787753207679998,
ML820,3536.41887626263,49.43970959595981,
ML3123,3519.023190257265,1.5159625026849426,
ML1069,3516.90945219263,94.83513161581004,
ML3254,3511.70568561873,7.015072095624873,
ML72,3510.68362232464,20.54705176317998,
ML2103,3508.79210306199,73.71847521728,
ML3036,3508.183568677795,34.49935815147501,
ML386,3507.397260273975,47.39726027397501,
ML1693,3503.24321040707,53.57878087687004,
ML2956,3497.335395465745,1.2278229250550794,
ML2110,3495.882883823425,36.61875767362494,
ML2262,3478.91649491909,67.00187242785,
ML2517,3475.70776132334,57.1137959381399,
ML2936,3471.476430419025,42.72720826594491,
ML2752,3464.8867252448,20.632865896599924,
ML903,3464.01933613403,15.25001730174995,
ML2211,3448.757324524575,42.685218262715125,
ML780,3446.89646275165,71.77403376045982,
ML918,3446.60791981665,119.6220656273099,
ML1549,3445.299487215145,4.94521099040503,
ML934,3445.04014288385,112.74880183976984,
ML2233,3442.260042985195,46.48167886910505,
ML1419,3442.1690675812197,40.147294641870076,
ML1905,3442.15978484076,66.82225108737998,
ML2198,3437.1517318697597,31.09369331861012,
ML3312,3433.740092883165,18.960593479115005,
ML2913,3430.728711977795,80.21324806026519,
ML1292,3418.94048016904,39.73558720267988,
ML244,3412.86339242109,90.40908432709989,
